book_id,isbn,title,authors,publisher,published_year,genre,description,cover_image_url
B00333,9781420114256,Never Too Much,Lori Foster,Kensington Publishing Corp.,2021,Romance; Fiction; Business,"Confirmed bachelor and ladies' man Ben Badwin finds himself fascinated by wholesome Sierra Murphy, whose devotion to her landscaping business masks both a hidden past and her growing feelings for Ben.",https://covers.openlibrary.org/b/id/7399782-L.jpg
B00331,9798885786027,Maybe someday,Colleen Hoover,Cengage Gale,2023,Romance; Fiction; Music,"When she discovers that her boyfriend is cheating on her, Sydney, a 22-year-old college student, must decide what to do next, especially when she becomes captivated by her mysterious neighbor Ridge",https://covers.openlibrary.org/b/id/9306435-L.jpg
B00008,9780787100803,Dragonsinger,Anne McCaffrey,Dove Entertainment Inc,2023,Fantasy; Science Fiction; Children; Fiction; Science,"Pursuing her dream to be a Harper of Pern, Menolly studies under the Masterharper learning that more is required than a facility with music and a clever way with words. Sequel to Dragonsong.",https://covers.openlibrary.org/b/id/437864-L.jpg
B00424,9783502518365,Absent in the Spring,Agatha Christie,Scherz,2025,Mystery; Fiction; Philosophy,"Absent in the Spring: Stranded between trains, Joan Scudamore finds herself reflecting upon her life, her family, and finally coming to grips with the uncomfortable truths about her life.",https://covers.openlibrary.org/b/id/12824428-L.jpg
B00774,9781644392966,In the Reign of Terror,G. A. Henty,"Indoeuropeanpublishing.com, IndoEuropeanPublishing.com",2022,Children; Fiction; History,"Harry Sandwith, a Westminster boy, becomes a resident at the chateau of a French marquis, and after various adventures accompanies the family to Paris at the crisis of the Revolution.",https://covers.openlibrary.org/b/id/5956874-L.jpg
B00745,9781937133054,Choose Your Own Adventure - The Mystery of Chimney Rock,Edward Packard,Chooseco LLC,2025,Mystery; Children; Fiction,"By making the correct decisions, the reader assists Jane and Michael in determining whether a spooky stone house is really cursed.(reissued as The Curse of the Haunted Mansion)",https://covers.openlibrary.org/b/id/6542695-L.jpg
B00022,9783845856919,Belladonna,Adalyn Grace,arsEdition,2024,Fantasy; Mystery; Romance; Young Adult; Fiction,> Nineteen-year-old orphan Signa Farrow confronts Death - and her own deathly powers - when she investigates the mysterious murder of a relative at the Thorn Grove estate.,https://covers.openlibrary.org/b/id/12905843-L.jpg
B00668,9798462647819,Robinson Crusoe,Daniel Defoe; J. J. Grandville; Petrus Borel,Daniel Defoe; J. J. Grandville; Petrus Borel,2025,Fiction,"During one of his several adventurous voyages in the 1600's, an Englishman becomes the sole survivor of a shipwreck and lives for nearly thirty years on a deserted island.",https://covers.openlibrary.org/b/id/368541-L.jpg
B00767,9783473349890,Journey Under The Sea,R. A. Montgomery,Ravensburger Buchverlag,2022,Children; Fiction; Travel,"The reader embarks on an expedition in an underwater vessel to find the lost city of Atlantis. By choosing specific pages, the reader determines the outcome of the plot.",https://covers.openlibrary.org/b/id/3062257-L.jpg
B00731,9781847080530,Der Zahlenteufel,Hans Magnus Enzensberger,Granta Books,2021,Children; Fiction; Mathematics,"Annoyed with his math teacher who assigns word problems and won't let him use a calculator, twelve-year-old Robert finds help from the number devil in his dreams.",https://covers.openlibrary.org/b/id/580175-L.jpg
B00597,9798420609507,The Scarlet Pimpernel,Emma Orczy,Emma Orczy,2022,Historical Fiction; Fiction; History,The Scarlet Pimpernel (1905) is a play and adventure novel by Baroness Emmuska Orczy set during the Reign of Terror following the start of the French Revolution.,https://covers.openlibrary.org/b/id/479102-L.jpg
B00728,9798456753977,The adventures of Johnny Chuck,Thornton W. Burgess,Thornton W. Burgess,2021,Children; Fiction,"The adventures of a woodchuck and his friends Sammy Jay, Happy Jack Squirrel, Billy Possum, and other inhabitants of the forest surrounding Farmer Brown's land.",https://covers.openlibrary.org/b/id/311667-L.jpg
B00762,9781406553185,The adventures of Jimmy Skunk,Thornton W. Burgess,Dodo Press,2021,Children; Fiction,Relates how Jimmy Skunk repays Peter Rabbit for a practical joke and what happens when he and Unc' Billy Possum go hunting for eggs in Farmer Brown's henhouse.,https://covers.openlibrary.org/b/id/311497-L.jpg
B00050,9781535134293,The Phoenix and the Carpet,Edith Nesbit,CreateSpace Independent Publishing Platform,2025,Fantasy; Children; Fiction; History,"Five British children discover in their new carpet an egg, which hatches into a phoenix that takes them on a series of fantastic adventures around the world.",https://covers.openlibrary.org/b/id/902122-L.jpg
B00357,9781358469428,"Windsor Castle, an historical romance",William Harrison Ainsworth,"Creative Media Partners, LLC",2022,Romance; Fiction; History,Historical romance dealing with the love story of Henry VIII with Anne Boleyn and his subsequent attachment to Jane Seymour. It is beautifully illustrated.,https://covers.openlibrary.org/b/id/756045-L.jpg
B00482,9781669000105,Full moon horror,Jason Strange,Capstone,2022,Horror; Children; Fiction,"When his brother's car runs out of gas late at night, thirteen-year-old Jack Kipping and his friends are stranded on a lonely road--and the moon is full.",https://covers.openlibrary.org/b/isbn/9781669000105-L.jpg
B00696,9781093908756,"The little white bird, or, Adventures in Kensington gardens",J. M. Barrie,J. M. Barrie,2022,Children; Fiction,"A few chapters of this story introduced Peter Pan to the reading public. His chapters (13-18) were later published as ""Peter Pan in Kensington Gardens.""",https://covers.openlibrary.org/b/id/2808666-L.jpg
B00763,9780809599028,Kenelm Chillingly,"Edward Bulwer Lytton, Baron Lytton",Wildside Press,2022,Fiction,"SIR PETER CHILLINGLY, of Exmundham, Baronet, F.R.S. and F.A.S., was the representative of an ancient family, and a landed proprietor of some importance.",https://covers.openlibrary.org/b/id/1532413-L.jpg
B00734,9780448137032,The adventures of Danny Meadow Mouse,Thornton W. Burgess; Maddie Frost,Grosset & Dunlap,2021,Fantasy; Children; Fiction,"Danny Meadow Mouse, a timid but quick vole, plays hide-and-seek with his foe Reddy Fox and has other adventures with the animals of the Green Meadows.",https://covers.openlibrary.org/b/id/311305-L.jpg
B00779,9788471765352,The Cave of Time,Edward Packard,Timun Mas,2025,Science Fiction; Children; Fiction; Travel,The reader enters a mysterious cave and by following the instructions on each page can have several different adventures backward and forward in time.,https://covers.openlibrary.org/b/id/4672785-L.jpg
B00390,9781718062221,Sanditon,Jane Austen,Jane Austen,2024,Fiction,"Charlotte Heywood, a young woman from the country, encounters a sophisticated, if cynical, world in the rapidly developing resort town of Sanditon.",https://covers.openlibrary.org/b/id/14620845-L.jpg
B00593,9781408680032,Criticism and fiction,William Dean Howells,Read Books,2021,Fiction; History,The question of a final criterion for the appreciation of art is one that perpetually recurs to those interested in any sort of aesthetic endeavor.,https://covers.openlibrary.org/b/id/14815826-L.jpg
B00001,9780060168353,The language of the night,Ursula K. Le Guin,HarperCollins Publishers,2024,Fantasy; Science Fiction; Fiction; History; Science,"A collection of twenty-four essays concerned with writing in general, the field of fantasy and science fiction, and with the author's own writing.",https://covers.openlibrary.org/b/id/4437200-L.jpg
B00069,9781581180770,The Invisible Man,H. G. Wells,LRS,2025,Fantasy; Science Fiction; Fiction; Science; Travel,"This book is the story of Griffin, a scientist who creates a serum to render himself invisible, and his descent into madness that follows.",https://covers.openlibrary.org/b/id/6419199-L.jpg
B00117,9780786704477,Traitor's purse,Margery Allingham,Carroll & Graf Publishers,2024,Mystery; Fiction,"Campion has amnesia.He has an important job to do, but can't remember what. Escaping from hospital he chases shadows, - who can he trust?",https://covers.openlibrary.org/b/id/823124-L.jpg
B00160,9780140481792,Deathtrap,Ira Levin,Penguin Books,2025,Mystery; Fiction,"A hit play on Broadway, this suspense thriller combines fiendish cleverness with deft entertainment in shock afteredge-of-the-seat shock.",https://covers.openlibrary.org/b/id/6724179-L.jpg
B00662,9781977900432,Robin Hood,Howard Pyle,CreateSpace Independent Publishing Platform,2023,Children; Fiction,"Recounts the legend of Robin Hood, who plundered the king's purse and poached his deer and whose generosity endeared him to the poor.",https://covers.openlibrary.org/b/id/5913135-L.jpg
B00723,9781520286631,The Adventures of Old Mr. Toad,Thornton W. Burgess; Harrison Cady; George Kerr,Thornton W. Burgess; Harrison Cady; George Kerr,2024,Children; Fiction,"Peter Rabbit and the other woodland animals discover that they have misjudged Old Mr. Toad, who also learns some important lessons.",https://covers.openlibrary.org/b/id/1255877-L.jpg
B00032,9781374881082,Frenzied fiction,Stephen Leacock,"Capital Communications, Incorporated",2022,Fiction,"In many people the very name ""Spy"" excites a shudder of apprehension; we Spies, in fact, get quite used to being shuddered at.",https://covers.openlibrary.org/b/id/2839164-L.jpg
B00418,9798604416242,Tender is the Night,F. Scott Fitzgerald,F. Scott Fitzgerald,2024,Fiction; Philosophy; Art,"A psychiatrist, Dick Diver, treats and eventually marries a wealthy patient, Nicole. Eventually, this marriage destroys him.",https://covers.openlibrary.org/b/id/6984433-L.jpg
B00133,9798817174649,Le crime d'Orcival,Émile Gaboriau; William Ainsworth; Jules Vallée Guérin,Émile Gaboriau; William Ainsworth; Jules Vallée Guérin,2023,Mystery; Fiction,Book digitized by Google from the library of the New York Public Library and uploaded to the Internet Archive by user tpb.,https://covers.openlibrary.org/b/id/3137777-L.jpg
B00758,9780486291017,The adventures of Peter Cottontail,Thornton W. Burgess; Harrison Cady,Dover Publications,2021,Children; Fiction; Nature,"Unhappy with his name and his house, Peter Rabbit learns to appreciate himself and his world with the help of his friends.",https://covers.openlibrary.org/b/id/310993-L.jpg
B00772,9788471766090,Space And Beyond,R. A. Montgomery,Timun Mas,2022,Science Fiction; Children; Fiction; Science,"The reader's decisions control a series of adventures in outer space, beginning on a spaceship traveling between galaxies.",https://covers.openlibrary.org/b/id/3062258-L.jpg
